id,topic,sentiment_label,text,clean_text,AI_Sentiment
3332,Facebook,Neutral,Facebook slumps 6% after saying it will ban new political content in the future follows the 2012 election businessinsider.com/facebook-stock...,facebook slumps  after saying it will ban new political content in the future follows the  election businessinsidercomfacebookstock,Positive
4404,Google,Neutral,I did this just earlier to check but did you ever just stick a google search ever over then another google search in the photo like other people aren ’ t going on to see her two batteries and shit? [UNK],i did this just earlier to check but did you ever just stick a google search ever over then another google search in the photo like other people aren  t going on to see her two batteries and shit unk,Negative
9300,Overwatch,Neutral,Looks like april that fools already had started.,looks like april that fools already had started,Neutral
1721,CallOfDutyBlackopsColdWar,Neutral,"I hate the fact the game is going back to old times, but I know my black ass is still gonna get this game and slam shit.",i hate the fact the game is going back to old times but i know my black ass is still gonna get this game and slam shit,Negative
12921,Xbox(Xseries),Positive,<unk> looking BEAUTIFUL,unk looking beautiful,Positive
2606,Borderlands,Negative,@ GearboxOfficial sooooo.... if we get that Borderlands 3 xbox an x patch that fixes console shutdown???,gearboxofficial sooooo if we get that borderlands  xbox an x patch that fixes console shutdown,Neutral
717,ApexLegends,Neutral,For a while now I have been working on wall jumping and my training is finally begun to pay financially. I still have a long way but this is the fifth time wall jumping has helped him win a fight.,for a while now i have been working on wall jumping and my training is finally begun to pay financially i still have a long way but this is the fifth time wall jumping has helped him win a fight,Positive
9610,PlayStation5(PS5),Positive,Huge thank you to everyone who came by today! sorry we had to end the run on a PC overheat T.T. . however @bpmgame blew my mind even more! the run we shall continue tomorrow might even make it all the way!. . HELL YEAH!. . GIVE ME MORE!. . PS5 showcase was super good also!,huge thank you to everyone who came by today sorry we had to end the run on a pc overheat tt  however  blew my mind even more the run we shall continue tomorrow might even make it all the way  hell yeah  give me more  ps showcase was super good also,Positive
11016,TomClancysGhostRecon,Negative,Does anyone else have a problem spawning fish in the air after getting out of a bivouac? @ GhostRecon,does anyone else have a problem spawning fish in the air after getting out of a bivouac  ghostrecon,Neutral
4499,Google,Neutral,A smart assistant to help while driving? I love it! Stephen (@ vangeek) has reviewed these Roav devices (one for google and one for Alexa) on @ BuyCanada to talk to him... get the internet.,a smart assistant to help while driving i love it stephen  vangeek has reviewed these roav devices one for google and one for alexa on  buycanada to talk to him get the internet,Positive
2121,CallOfDuty,Positive,@PlayApex was on nonstop until @CallofDuty released  ,was on nonstop until  released,Neutral
20,Amazon,Positive,"Our book went from 892,599 to 14,844 in the Amazon bestseller lists. Too exciting! Check out ""More than Blood Reveals.""",our book went from  to  in the amazon bestseller lists too exciting check out more than blood reveals,Positive
1994,CallOfDutyBlackopsColdWar,Neutral,"@BlackOpsColdWar nice to tell. You're treated. All others none steamer like crap,. Again   unbelievable. Well. 1 am we all going stop buying.  Just let the steamer. Buy and be fook in",nice to tell youre treated all others none steamer like crap again   unbelievable well  am we all going stop buying  just let the steamer buy and be fook in,Negative
9013,Nvidia,Neutral,NVIDIA GeForce NOW closes its gaming PC service and looks good dr.it / RQZKKN,nvidia geforce now closes its gaming pc service and looks good drit  rqzkkn,Positive
3412,Facebook,Neutral,"""You're Messing With The Wrong One"" Pastor Has A Mental Breakfast on Facebook Live After Someone Called Him A W.A.P! - go.shr.lc / 3aWZU6m via @ Worldstar",youre messing with the wrong one pastor has a mental breakfast on facebook live after someone called him a wap  goshrlc  awzum via  worldstar,Negative
4519,Google,Neutral,× | google: Ear infections usually disappear by themselves in a few weeks... google also: My god damn! You have to die of the disease again,google ear infections usually disappear by themselves in a few weeks google also my god damn you have to die of the disease again,Negative
6600,Fortnite,Positive,Yo this shit look fukin dope tbh @Flav_13 @God_son611,yo this shit look fukin dope tbh,Negative
6873,johnson&johnson,Negative,It has only taken 99 years for the company to finally adopt a stance on diversity that simply doesn't suit me.,it has only taken  years for the company to finally adopt a stance on diversity that simply doesnt suit me,Neutral
3927,Cyberpunk2077,Positive,this is new,this is new,Positive
9857,PlayStation5(PS5),Positive,oooooh shit i think my motherboard is already compatible,oooooh shit i think my motherboard is already compatible,Negative
11056,TomClancysGhostRecon,Negative,"@ GhostRecon. Problem with class selection I have season ticket, but I can not select them.",ghostrecon problem with class selection i have season ticket but i can not select them,Neutral
11617,Verizon,Negative,Hey @VZWSupport no response?,hey  no response,Neutral
7295,LeagueOfLegends,Irrelevant,do not make the same mistake i have made...my brain is leaking through my bra,do not make the same mistake i have mademy brain is leaking through my bra,Neutral
4166,CS-GO,Irrelevant,Congratulations to my favourite player @ jamesb _ bower who is csgo pro.,congratulations to my favourite player  jamesb  bower who is csgo pro,Neutral
3745,Cyberpunk2077,Neutral,The latest on Kibbon! news.dailykibbon.com/?edition_id=df… Thanks Thanks @jackhunter74,the latest on kibbon newsdailykibboncomeditioniddf thanks thanks,Positive
9511,Overwatch,Irrelevant,Honestly i sometimes wanna wonder how do just some wise people get this mad at overwatch..... some guy I was attacking just like screaming in teamchat cos he had seconds to reload and then told everybody how bad we are......,honestly i sometimes wanna wonder how do just some wise people get this mad at overwatch some guy i was attacking just like screaming in teamchat cos he had seconds to reload and then told everybody how bad we are,Negative
3978,Cyberpunk2077,Negative,I'm exhausted by Cyberpunk 2077 and it's not even here,im exhausted by cyberpunk  and its not even here,Negative
292,Amazon,Negative,"Finally got the flour I like for 4. 4 Euro -no profit here. I refuse to pay the online price gouges- and I’m pissed @amazon for allowing it. I’ve been a free member for years, again I think I’m done.",finally got the flour i like for   euro no profit here i refuse to pay the online price gouges and im pissed  for allowing it ive been a free member for years again i think im done,Positive
154,Amazon,Negative,"Seriously at this point, don't get me days or dates... how many SLEEPS until I have them?",seriously at this point dont get me days or dates how many sleeps until i have them,Positive
2247,CallOfDuty,Irrelevant,"Come join us, no one chats",come join us no one chats,Neutral
13148,Xbox(Xseries),Negative,Dumbasses,dumbasses,Neutral
10777,RedDeadRedemption(RDR),Neutral,"""Take a recognition that love exists and do a loving act""-<unk> Dead Redemption 2 giving life advice in our middle of devastating pandemic",take a recognition that love exists and do a loving actunk dead redemption  giving life advice in our middle of devastating pandemic,Negative
6485,Fortnite,Negative,I simply don ’ t understand Mr Fortnite... for Pro cant do normal things as in the game & Casual players complain that there sometimes isn don ’ t enough new stuff and... more randomness??? That game makes absolutely no sense,i simply don  t understand mr fortnite for pro cant do normal things as in the game  casual players complain that there sometimes isn don  t enough new stuff and more randomness that game makes absolutely no sense,Negative
11636,Verizon,Neutral,Verizon earns 20% score on the 2020 Disability Financing Index. With.ly/2OzAiC7,verizon earns  score on the  disability financing index withlyozaic,Neutral
3372,Facebook,Irrelevant,"@ JoeBiden said, ""ANTIFA is an idea, not an organization..."" For all the destruction of property and violence they have committed, it is a meaningless distinction. Biden does not want to confront the radical Democrats who support ANTIFA. He is not fit to lead America. Vote @ GOP! @ nytimes @ Facebook pic.facebook.com / XbUeDoork",joebiden said antifa is an idea not an organization for all the destruction of property and violence they have committed it is a meaningless distinction biden does not want to confront the radical democrats who support antifa he is not fit to lead america vote  gop  nytimes  facebook picfacebookcom  xbuedoork,Negative
4098,CS-GO,Irrelevant,Feel like pure shit just want an English team mate on csgo,feel like pure shit just want an english team mate on csgo,Positive
8977,Nvidia,Neutral,". nvidia.com / en-us / gtc / keyn.... interesting interaction / social activities: braindates, dinners with strangers,... and free participation for universities: reg.rainfocus.com / flow / nvidia / gt...",nvidiacom  enus  gtc  keyn interesting interaction  social activities braindates dinners with strangers and free participation for universities regrainfocuscom  flow  nvidia  gt,Positive
11941,Verizon,Positive,Thanks for helping small businesses.  Life blood of this country.,thanks for helping small businesses  life blood of this country,Negative
5772,HomeDepot,Negative,they hire the laziest mfs in the house,they hire the laziest mfs in the house,Neutral
10835,TomClancysGhostRecon,Negative,@Ubisoft @GhostRecon fix your fucking game,fix your fucking game,Negative
6671,Fortnite,Positive,Wow for some reason I get really good na easy ping now lol 20-30 wtf is happening I'm west...  ,wow for some reason i get really good na easy ping now lol  wtf is happening im west,Positive
9432,Overwatch,Irrelevant,of,of,Neutral
1478,Battlefield,Neutral,The Russian bots for ignoring Battlefield 1,the russian bots for ignoring battlefield,Neutral
9836,PlayStation5(PS5),Positive,Tempting Pieces,tempting pieces,Neutral
11430,TomClancysRainbowSix,Negative,Rainbow Six Siege but it's so much more TOXIC... | Rainbow Six Siege  ,rainbow six siege but its so much more toxic  rainbow six siege,Positive
